julian_day,time,wind_speed,solar_radiation,relative_humidity,air_temp,canopy_temp_mean,soil_temp,water_content_mean,water_potential_mean,temperature_difference,cwsi,t_actual,t_potential
114,0.572916666666667,2.24,788.5,0.618,20.21,35.1666666666667,11.0,28.87641325,-22.6875375909457,-14.956666666666699,1,0.001,15.346592505625328
114,0.583333333333333,2.03,779.3,0.591,20.44,35.5216666666667,11.0,28.8715645,-22.699792249742,-15.081666666666695,1,0.001,15.064484324764098
114,0.59375,1.23,773.3,0.597,20.78,35.8066666666667,11.0,28.87253425,-22.699792249742,-15.0266666666667,1,0.001,14.105089713268056
114,0.604166666666667,2.43,767.8,0.565,20.91,34.8416666666667,11.0,28.8676855,-22.6942445723898,-13.931666666666697,1,0.001,15.273813040985422
114,0.614583333333333,2.34,710.0,0.54,21.05,33.7483333333333,11.0,28.8715645,-22.699792249742,-12.698333333333299,1,0.001,14.333307853498363
114,0.625,1.86,691.1,0.545,21.14,34.02,11.0,28.8599275,-22.6970180917159,-12.880000000000003,1,0.001,13.69069373003422
114,0.635416666666667,2.11,687.5,0.542,21.12,33.5683333333333,11.0,28.857988,-22.6970180917159,-12.448333333333299,1,0.001,13.832666542057577
114,0.645833333333333,1.92,712.0,0.542,21.35,34.1766666666667,11.0,28.857988,-22.6831568791442,-12.826666666666696,1,0.001,14.092565614150146
114,0.65625,1.38,699.9,0.552,21.73,34.375,11.0,28.85313925,-22.6831568791442,-12.645,1,0.001,13.414528566192518
114,0.666666666666667,1.25,636.0,0.602,22.16,33.565,11.0,28.85119975,-22.6886994492492,-11.404999999999998,1,0.001,12.408541034874993
114,0.677083333333333,1.21,576.7,0.563,21.8,31.7633333333333,11.0,28.84926025,-22.6886994492492,-9.9633333333333,1,0.001,11.428533732239682
114,0.6875,1.78,520.3,0.574,21.58,30.3316666666667,11.0,28.84926025,-22.6773004336154,-8.7516666666667,1,0.001,11.054394875654587
114,0.697916666666667,1.16,482.7,0.567,21.64,29.5916666666667,11.0,28.84926025,-22.6742174310189,-7.9516666666667,1,0.001,9.942156942017494
114,0.708333333333333,1.25,421.4,0.56,21.55,27.9983333333333,11.0,28.8482905,-22.7123147713073,-6.448333333333299,1,0.001,9.06382653868208
114,0.71875,1.12,382.0,0.569,21.73,27.405,11.0,28.8444115,-22.7212393594594,-5.675000000000001,1,0.001,8.46634512434339
114,0.729166666666667,1.37,346.1,0.58,21.59,26.0416666666667,11.0,28.838593,-22.7129379380865,-4.4516666666667,1,0.001,8.163481474217953
114,0.739583333333333,1.17,303.6,0.551,21.69,24.8933333333333,11.0,28.84150225,-22.7240077744768,-3.2033333333332976,1,0.001,7.46811803153899
114,0.75,1.07,266.5,0.544,21.74,23.6116666666667,11.0,28.8327745,-22.7129379380865,-1.8716666666667017,1,0.001,6.9019481061708134
114,0.760416666666667,1.05,227.9,0.547,21.76,22.3766666666667,11.0,28.83568375,-22.7184715818196,-0.6166666666666991,0.994992060107268,0.001,6.356314392694715
114,0.770833333333333,0.72,175.7,0.535,21.53,20.835,11.0,28.834714,-22.7181683874725,0.6950000000000003,0.6683904127909854,1.027562309538069,5.352546134978691
114,0.78125,0.54,151.9,0.543,21.53,19.6933333333333,11.0,28.826956,-22.7129379380865,1.8366666666667015,0.39395465819737796,2.5600490180248507,4.867481231586503
114,0.791666666666667,0.69,113.9,0.583,21.37,18.06,11.0,28.82986525,-22.7286329000045,3.3100000000000023,0.0001,5.374496316030941,4.419135604397251
114,0.802083333333333,0.35,91.5,0.628,21.13,17.0833333333333,11.0,28.82210725,-22.7310985486877,4.046666666666699,0.0001,4.610720362794878,3.770609888406396
114,0.8125,0.42,66.9,0.667,20.78,15.82,11.0,28.82792575,-22.7560833686397,4.960000000000001,0.0001,6.2560071440450145,-0.5138476088633213
114,0.822916666666667,0.83,34.7,0.675,19.73,14.0,11.0,28.81822825,-22.760435921534,5.73,0.0001,10.30372530526024,-0.35072081517087444
114,0.833333333333333,0.72,10.8,0.659,18.76,12.4416666666667,11.0,28.8211375,-22.7789333954449,6.318333333333301,0.0001,10.546480078609783,-0.23316528632395161
114,0.84375,0.82,1.4,0.569,18.29,11.49,11.0,28.81434925,-22.7792289742541,6.799999999999999,0.0001,12.173707499654492,-0.19279923711196
114,0.854166666666667,0.72,0.0,0.626,17.72,10.7433333333333,11.0,28.81240975,-22.7872462935812,6.9766666666666985,0.0001,11.701821263417669,-0.18200782461170492
114,0.864583333333333,1.34,0.0,0.765,15.73,9.925,11.0,28.8172585,-22.7817037234762,5.805,0.0001,13.333327533291346,-0.17424955575877085
114,0.875,1.55,0.0,0.608,15.93,10.0066666666667,11.0,28.80853075,-22.7946739611589,5.9233333333333,0.0001,14.676545410200385,-0.1829002559354505
114,0.885416666666667,1.21,0.0,0.603,15.89,9.605,11.0,28.81047025,-22.8330454821961,6.285,0.0001,13.745577706586776,-0.1831190123425544
114,0.895833333333333,1.13,0.0,0.63,14.69,8.96,11.0,28.8056215,-22.842406254407,5.729999999999999,0.0001,12.048031378445467,-0.18113122212429947
114,0.90625,1.47,0.0,0.633,13.82,8.87166666666667,11.0,28.7978635,-22.8451797737332,4.948333333333331,0.0001,11.837428438642325,-0.18075074359744836
114,0.916666666666667,1.11,0.0,0.597,13.83,8.76833333333333,11.0,28.7978635,-22.8479539317593,5.061666666666669,0.0001,10.465022027326235,-0.18272832804042033
114,0.927083333333333,1.14,0.0,0.594,14.45,8.57666666666667,11.0,28.799803,-22.8479539317593,5.8733333333333295,0.0001,12.428943795918151,-0.18315078127490136
114,0.9375,1.13,0.0,0.633,13.19,8.20166666666667,11.0,28.79495425,-22.8451797737332,4.98833333333333,0.0001,10.412203115378633,-0.1804504342397426
114,0.947916666666667,1.15,0.0,0.616,12.86,8.14666666666667,11.0,28.7901055,-22.8451797737332,4.713333333333329,0.0001,9.891143598494354,-0.18127011899015325
114,0.958333333333333,0.58,0.0,0.576,13.31,8.38,11.04,28.79495425,-22.8479539317593,4.93,0.0001,7.207799879524679,-0.18351864103594956
114,0.96875,1.05,0.0,0.576,14.11,8.33333333333333,11.1,28.79689375,-22.8479539317593,5.776666666666669,0.0001,11.704218661481658,-0.18407538922455388
114,0.979166666666667,1.68,0.0,0.653,12.73,7.82833333333333,11.1,28.7862265,-22.862882992341,4.901666666666671,0.0001,12.587707953988879,-0.17931566058810824
114,0.989583333333333,2.02,0.0,0.682,12.13,7.67,11.1,28.7862265,-22.8828205172903,4.460000000000001,0.0001,12.54963620800351,-0.17765153835409142
114,0.0,1.14,0.0,0.543,12.29,5.555,10.8,29.02187575,-22.1495526009236,6.734999999999999,0.0001,14.41052360925278,-0.18527389511904108
115,0.0104166666666667,2.22,0.0,0.652,12.22,8.12333333333333,11.1,28.7862265,-22.8977977811299,4.096666666666671,0.0001,12.04321698513353,-0.17924582158195385
115,0.0208333333333333,1.98,0.0,0.646,12.85,8.17666666666667,11.1,28.7823475,-22.8977977811299,4.67333333333333,0.0001,13.033951905305862,-0.179771890192443
115,0.03125,1.85,0.0,0.651,12.89,7.83833333333333,11.1,28.7784685,-22.8977977811299,5.05166666666667,0.0001,13.661260296372884,-0.17950296362150792
115,0.0416666666666667,2.5,0.0,0.639,13.13,8.325,11.1,28.77749875,-22.9027948023647,4.8050000000000015,0.0001,15.14390083153424,-0.18030395817041636
115,0.0520833333333333,2.5,0.0,0.623,13.53,8.515,11.1,28.7823475,-22.9278144558997,5.014999999999999,0.0001,15.829966331976939,-0.1813353313048983
115,0.0625,2.13,0.0,0.628,13.1,8.55333333333333,11.1,28.780408,-22.9428539241221,4.54666666666667,0.0001,13.145119853634489,-0.18086066053264277
115,0.0729166666666667,2.09,0.0,0.635,12.88,9.19333333333333,11.1,28.77555925,-22.947871699256,3.686666666666671,0.0001,10.410073966608557,-0.18038956586825
115,0.0833333333333333,1.9,0.0,0.666,12.74,9.105,11.1,28.77168025,-22.947871699256,3.635,0.0001,9.751848793236926,-0.1786668428437487
115,0.09375,2.13,0.0,0.675,12.1,8.70833333333333,11.1,28.776529,-22.947871699256,3.3916666666666693,0.0001,9.626486894472531,-0.17800662266628475
115,0.104166666666667,2.35,0.0,0.652,11.91,8.41166666666667,11.11,28.77749875,-22.947871699256,3.4983333333333295,0.0001,10.487824468844261,-0.1791389581251749
115,0.114583333333333,2.48,0.0,0.634,12.23,8.33166666666667,11.2,28.77168025,-22.9506464961291,3.89833333333333,0.0001,12.105345263749996,-0.18022849889913523
115,0.125,2.01,0.0,0.643,12.18,7.73833333333333,11.2,28.7707105,-22.947871699256,4.44166666666667,0.0001,12.459871334164227,-0.1796821959796378
115,0.135416666666667,2.09,0.0,0.659,11.51,7.36333333333333,11.2,28.77168025,-22.9589747213022,4.14666666666667,0.0001,11.834159641898582,-0.17859526598146663
115,0.145833333333333,2.65,0.0,0.645,12.24,8.23166666666667,11.2,28.77265,-22.9645300683507,4.008333333333331,0.0001,12.908905648445103,-0.17965972281714307
115,0.15625,3.53,0.0,0.634,13.21,8.90166666666667,11.2,28.768771,-22.9645300683507,4.30833333333333,0.0001,16.14448296231614,-0.1806743511690899
115,0.166666666666667,1.97,0.0,0.641,13.05,8.30333333333333,11.2,28.76780125,-22.9695501547875,4.7466666666666715,0.0001,13.211485432407382,-0.18011286706627122
115,0.177083333333333,1.4,0.0,0.654,12.19,7.61833333333333,11.2,28.7668315,-22.9806685268265,4.57166666666667,0.0001,10.63095350727728,-0.17901660769196917
115,0.1875,2.05,0.0,0.64,12.07,7.74,11.2,28.76974075,-23.0088505740722,4.33,0.0001,12.254872852598558,-0.17980236486092735
115,0.197916666666667,1.77,0.0,0.655,11.51,6.815,11.2,28.764892,-23.0292580549594,4.694999999999999,0.0001,12.380701833485064,-0.1787613455277558
115,0.208333333333333,1.68,0.0,0.646,11.32,6.555,11.2,28.764892,-23.0317782328456,4.765000000000001,0.0001,12.242273381539189,-0.17913484059774332
115,0.21875,1.55,0.0,0.66,10.91,6.38833333333333,11.22,28.7629525,-23.0426502598217,4.52166666666667,0.0001,11.107588225500752,-0.17823029054415354
115,0.229166666666667,1.66,0.0,0.651,10.79,6.72166666666667,11.3,28.76392225,-23.0482209780878,4.068333333333329,0.0001,10.285039887167766,-0.17865179969823725
115,0.239583333333333,1.39,0.0,0.648,11.07,6.51166666666667,11.3,28.76004325,-23.0482209780878,4.55833333333333,0.0001,10.577641827115693,-0.17887795722813682
115,0.25,1.64,2.0,0.671,10.16,6.05166666666667,11.3,28.7629525,-23.0482209780878,4.10833333333333,0.0001,10.34795922404269,-0.18648215877635965
115,0.260416666666667,2.19,8.9,0.646,10.41,6.43666666666667,11.3,28.761013,-23.0532642361908,3.97333333333333,0.0001,11.646240643598205,-0.21952980438389497
115,0.270833333333333,1.79,26.4,0.645,10.51,6.97833333333333,11.3,28.75810375,-23.0583098173348,3.53166666666667,0.0001,9.30445944495707,-0.29986028994346275
115,0.28125,1.25,48.0,0.639,11.11,8.105,11.3,28.761013,-23.0709339405228,3.004999999999999,0.0001,6.531832868087653,-0.40087876666503913
115,0.291666666666667,1.38,71.1,0.643,11.57,9.17666666666667,11.3,28.75810375,-23.0759876607403,2.393333333333331,0.0001,5.456429778699181,2.1888723961457655
115,0.302083333333333,1.55,106.6,0.676,11.53,9.94166666666667,11.3,28.76198275,-23.088632148018,1.5883333333333294,0.0001,3.8421723437632322,2.855298198910659
115,0.3125,1.65,139.5,0.699,11.87,10.7116666666667,11.3,28.76004325,-23.0911627928433,1.1583333333332995,0.12996906276534895,2.9420629811656926,3.505637111801197
115,0.322916666666667,1.24,172.3,0.721,11.85,11.4283333333333,11.3,28.75810375,-23.0962258309369,0.42166666666669883,0.6147075322583977,0.9386953157894001,4.0099379584055255
115,0.333333333333333,0.95,275.0,0.715,12.86,14.14,11.3,28.757134,-23.0987582244737,-1.2800000000000011,1,0.001,5.640960697898752
115,0.34375,1.01,312.8,0.735,13.73,15.72,11.3,28.749376,-23.0987582244737,-1.9900000000000002,1,0.001,6.324852465794861
115,0.354166666666667,1.13,365.2,0.708,14.42,17.335,11.3,28.75810375,-23.0987582244737,-2.915000000000001,1,0.001,7.215159235700687
115,0.364583333333333,1.22,422.5,0.689,15.27,19.1,11.3,28.75422475,-23.0987582244737,-3.830000000000002,1,0.001,8.16664926014588
115,0.375,0.88,470.0,0.717,15.87,20.985,11.3,28.75616425,-23.0987582244737,-5.115,1,0.001,8.656759536529215
115,0.385416666666667,0.97,480.9,0.727,16.16,21.9633333333333,11.3,28.753255,-23.0987582244737,-5.803333333333299,1,0.001,8.96469255198682
115,0.395833333333333,1.44,520.9,0.723,16.7,23.0533333333333,11.34,28.75616425,-23.0987582244737,-6.3533333333333,1,0.001,10.096050222120786
115,0.40625,1.57,549.0,0.763,16.91,24.2983333333333,11.4,28.753255,-23.0987582244737,-7.3883333333333,1,0.001,10.674326538091591
115,0.416666666666667,1.79,596.7,0.767,17.37,25.7866666666667,11.4,28.757134,-23.0987582244737,-8.4166666666667,1,0.001,11.652085536245439
115,0.427083333333333,1.81,622.7,0.766,17.63,27.1233333333333,11.4,28.74840625,-23.0987582244737,-9.4933333333333,1,0.001,12.110854500444436
115,0.4375,1.01,638.0,0.766,18.16,29.0516666666667,11.4,28.75422475,-23.0987582244737,-10.891666666666701,1,0.001,11.564623208956412
115,0.447916666666667,1.24,675.0,0.755,19.03,30.365,11.4,28.75422475,-23.0987582244737,-11.334999999999997,1,0.001,12.525652951602419
115,0.458333333333333,1.13,692.1,0.759,19.53,31.52,11.4,28.74840625,-23.0987582244737,-11.989999999999998,1,0.001,12.68305231104157
115,0.46875,1.84,731.4,0.756,20.19,32.4433333333333,11.4,28.745497,-23.0987582244737,-12.253333333333298,1,0.001,14.169787689579122
115,0.479166666666667,2.67,751.1,0.732,20.84,33.1416666666667,11.4,28.74840625,-23.0987582244737,-12.301666666666701,1,0.001,15.190904799171834
115,0.489583333333333,2.65,766.5,0.712,21.25,34.1033333333333,11.4,28.74258775,-23.0987582244737,-12.853333333333303,1,0.001,15.48689574440642
115,0.5,2.61,776.3,0.713,21.55,34.82,11.4,28.74452725,-23.0987582244737,-13.27,1,0.001,15.665871226053257
115,0.510416666666667,1.75,772.4,0.71,22.21,36.245,11.4,28.74646675,-23.0987582244737,-14.034999999999997,1,0.001,15.000589958073089
115,0.520833333333333,2.3,786.5,0.693,22.45,36.5316666666667,11.4,28.74452725,-23.1061079518774,-14.081666666666703,1,0.001,15.752925125634194
115,0.53125,2.1,794.9,0.672,22.85,37.8216666666667,11.4,28.73870875,-23.1190383782552,-14.9716666666667,1,0.001,15.776794308698879
115,0.541666666666667,1.91,801.7,0.674,23.17,38.5166666666667,11.4,28.7435575,-23.1342730282264,-15.3466666666667,1,0.001,15.751471509329136
115,0.552083333333333,1.35,808.2,0.687,23.57,39.0883333333333,11.4,28.741618,-23.1444411608509,-15.518333333333302,1,0.001,15.21435669757261
115,0.5625,1.46,809.1,0.676,23.8,38.9966666666667,11.4,28.74064825,-23.1495287401901,-15.196666666666697,1,0.001,15.425474341474532
115,0.572916666666667,2.02,799.5,0.627,23.85,38.58,11.4,28.74064825,-23.1495287401901,-14.729999999999997,1,0.001,15.941865199247907
115,0.583333333333333,2.58,780.4,0.666,23.99,37.875,11.4,28.7319205,-23.1495287401901,-13.885000000000002,1,0.001,16.154065782525493
115,0.59375,2.07,756.5,0.645,24.36,37.9383333333333,11.4,28.729981,-23.1495287401901,-13.578333333333298,1,0.001,15.453034942001805
115,0.604166666666667,1.22,739.3,0.608,24.37,38.1866666666667,11.4,28.7280415,-23.1467430603807,-13.816666666666702,1,0.001,14.182744993980853
115,0.614583333333333,1.37,723.5,0.619,24.82,37.835,11.4,28.7280415,-23.1495287401901,-13.015,1,0.001,14.27165198526502
115,0.625,1.22,694.1,0.608,25.04,37.3033333333333,11.4,28.72513225,-23.1465026903223,-12.2633333333333,1,0.001,13.676719720897268
115,0.635416666666667,1.18,671.8,0.619,25.57,36.8883333333333,11.4,28.72513225,-23.1495287401901,-11.3183333333333,1,0.001,13.40331308727321
115,0.645833333333333,0.8,640.4,0.6,25.42,36.2316666666667,11.4,28.7241625,-23.1495287401901,-10.811666666666696,1,0.001,12.218771969628897
115,0.65625,1.62,618.3,0.62,25.17,34.8466666666667,11.4,28.7164045,-23.1546186629857,-9.676666666666698,1,0.001,13.116776857402149
115,0.666666666666667,1.4,571.5,0.579,25.21,34.3833333333333,11.4,28.7202835,-23.172451863079,-9.173333333333296,1,0.001,12.18463406247875
115,0.677083333333333,0.9,545.9,0.551,25.43,33.8016666666667,11.4,28.71737425,-23.1671168230989,-8.371666666666698,1,0.001,11.141867318000799
115,0.6875,1.21,508.2,0.626,25.34,32.6066666666667,11.4,28.714465,-23.1775523447939,-7.266666666666698,1,0.001,11.062476783581404
115,0.697916666666667,0.77,471.7,0.534,25.44,32.0283333333333,11.4,28.7164045,-23.1877603575047,-6.588333333333299,1,0.001,9.865948894125264
115,0.708333333333333,1.18,430.5,0.693,25.49,30.755,11.4,28.71155575,-23.1979777764737,-5.265000000000001,1,0.001,9.907166443420833
115,0.71875,1.45,392.0,0.606,25.18,29.5416666666667,11.4,28.7047675,-23.1924070582076,-4.3616666666667,1,0.001,9.557104055970123
115,0.729166666666667,0.81,349.1,0.57,25.47,28.875,11.4,28.714465,-23.1951920966643,-3.405000000000001,1,0.001,8.419216141287839
115,0.739583333333333,1.24,304.8,0.635,25.19,27.2166666666667,11.4,28.70379775,-23.1979777764737,-2.0266666666666993,1,0.001,8.26950904047946
115,0.75,0.8,263.5,0.539,25.17,26.2966666666667,11.4,28.70185825,-23.1951920966643,-1.1266666666666971,1,0.001,7.314203155951661
115,0.760416666666667,1.21,225.6,0.679,24.91,24.725,11.4,28.702828,-23.1979777764737,0.18499999999999872,0.7952023822011367,0.3733692733857516,7.113861726930683
115,0.770833333333333,0.86,184.3,0.637,24.65,23.5566666666667,11.4,28.69991875,-23.1951920966643,1.0933333333332982,0.5840166687177841,1.9218759343216585,6.240011903846391
115,0.78125,1.42,146.5,0.645,24.31,21.9716666666667,11.4,28.7008885,-23.1784914810467,2.338333333333299,0.06162534172057116,5.47907842836904,5.9007757866122255
115,0.791666666666667,1.08,114.9,0.629,24.03,20.5716666666667,11.4,28.69410025,-23.1924070582076,3.4583333333333,0.0001,7.076040065938824,5.219777845544049
115,0.802083333333333,1.18,83.8,0.668,23.5,19.0033333333333,11.4,28.6931305,-23.1975192977473,4.496666666666702,0.0001,9.669032571133556,4.640881752944519
115,0.8125,1.13,55.5,0.663,22.63,17.3016666666667,11.4,28.68828175,-23.2275849602656,5.328333333333298,0.0001,11.217321611623932,-0.45958576426692094
115,0.822916666666667,0.95,30.1,0.647,21.8,15.7083333333333,11.4,28.6892515,-23.2329339251519,6.0916666666667005,0.0001,11.73525986204313,-0.3319963778022953
115,0.833333333333333,1.07,10.0,0.644,21.2,14.3166666666667,11.44,28.6814935,-23.2492062688337,6.883333333333299,0.0001,14.13404860036299,-0.23129779231095773
115,0.84375,0.62,1.4,0.663,20.45,13.05,11.5,28.6814935,-23.2464205890243,7.399999999999999,0.0001,11.49164505803122,-0.18692850340757436
115,0.854166666666667,0.95,0.0,0.751,19.11,12.185,11.5,28.67664475,-23.2464205890243,6.924999999999999,0.0001,13.38422707753325,-0.17505937616311368
115,0.864583333333333,1.02,0.0,0.7,19.01,11.86,11.5,28.67082625,-23.2492062688337,7.150000000000002,0.0001,14.363327856443581,-0.17792180889366566
115,0.875,1.07,0.0,0.712,18.67,11.3366666666667,11.5,28.67470525,-23.2492062688337,7.333333333333302,0.0001,15.128695008203554,-0.17723573965910808
115,0.885416666666667,1.13,0.0,0.686,18.23,11.035,11.5,28.67082625,-23.2492062688337,7.195,0.0001,15.258595330857164,-0.17869081918913535
115,0.895833333333333,1.35,0.0,0.683,17.9,10.7766666666667,11.5,28.67082625,-23.2492062688337,7.123333333333299,0.0001,16.55306624428977,-0.1788772768299694
115,0.90625,1.45,0.0,0.688,17.09,10.45,11.5,28.671796,-23.2492062688337,6.640000000000001,0.0001,15.969411355440007,-0.17850041482630577
115,0.916666666666667,1.42,0.0,0.643,16.62,10.4733333333333,11.5,28.66500775,-23.2492062688337,6.1466666666667,0.0001,14.572054956512607,-0.18097662048596982
115,0.927083333333333,1.29,0.0,0.618,17.39,10.3233333333333,11.5,28.66112875,-23.2492062688337,7.0666666666667,0.0001,16.04355030295179,-0.18262843387800276
115,0.9375,1.2,0.0,0.607,17.4,10.0483333333333,11.5,28.660159,-23.2594803076489,7.3516666666666985,0.0001,16.112788654809187,-0.183291503708952
115,0.947916666666667,1.44,0.0,0.629,16.84,9.60666666666667,11.5,28.6582195,-23.2697638135627,7.233333333333331,0.0001,17.409789448556822,-0.1818618338944058
115,0.958333333333333,1.48,0.0,0.626,15.79,9.45833333333333,11.5,28.65918925,-23.2697638135627,6.331666666666669,0.0001,15.376892185688567,-0.1817728251355461
115,0.96875,1.69,0.0,0.601,16.35,9.45,11.5,28.6582195,-23.285206842328,6.900000000000002,0.0001,18.000378193975926,-0.18347720591535815
115,0.979166666666667,1.94,0.0,0.647,15.44,9.08166666666667,11.5,28.6543405,-23.2955140541711,6.358333333333329,0.0001,17.7633341700274,-0.18053378392197092
115,0.989583333333333,1.61,0.0,0.644,15.45,9.53,11.5,28.65337075,-23.2980923408005,5.92,0.0001,14.970955420861339,-0.1806594563061786
115,0.0,2.41,0.0,0.679,11.73,7.88,11.1,28.7862265,-22.8977977811299,3.8500000000000005,0.0001,11.779204712056634,-0.17769839223441866
116,0.0104166666666667,1.56,0.0,0.648,15.37,9.24333333333333,11.6,28.64949175,-23.2980923408005,6.126666666666669,0.0001,15.272722755950424,-0.18040221608663626
116,0.0208333333333333,1.09,0.0,0.642,15.41,9.03833333333333,11.6,28.652401,-23.2980923408005,6.37166666666667,0.0001,13.223014530595378,-0.18064884541532786
116,0.03125,1.12,0.0,0.636,15.46,8.83,11.6,28.65337075,-23.2980923408005,6.630000000000001,0.0001,13.985117272850655,-0.1810151192026857
116,0.0416666666666667,1.14,0.0,0.662,14.61,8.17,11.6,28.64949175,-23.2980923408005,6.4399999999999995,0.0001,13.704515846762947,-0.1793251421936805
116,0.0520833333333333,1.01,0.0,0.689,12.91,7.60666666666667,11.6,28.6543405,-23.2980923408005,5.30333333333333,0.0001,10.490842489330793,-0.1773668944676715
116,0.0625,1.54,0.0,0.668,12.45,7.61,11.6,28.64367325,-23.2980923408005,4.839999999999999,0.0001,11.873747362357074,-0.17841015859255427
116,0.0729166666666667,1.85,0.0,0.588,14.34,8.31833333333333,11.6,28.64949175,-23.2980923408005,6.02166666666667,0.0001,16.39727157488142,-0.1836043677820111
116,0.0833333333333333,1.44,0.0,0.579,14.95,8.21166666666667,11.6,28.64367325,-23.3008786621102,6.73833333333333,0.0001,16.2026869959788,-0.18431814226123308
116,0.09375,1.34,0.0,0.574,14.25,7.62166666666667,11.61,28.64367325,-23.2980923408005,6.62833333333333,0.0001,15.360482095687225,-0.1843297947982666
116,0.104166666666667,1.02,0.0,0.555,14.14,7.31,11.7,28.640764,-23.306037016728,6.830000000000001,0.0001,13.772846559981133,-0.18537566329373062
116,0.114583333333333,1.16,0.0,0.555,13.43,6.84166666666667,11.7,28.6427035,-23.3318644525717,6.588333333333329,0.0001,14.18404388513733,-0.18509781916552032
116,0.125,1.44,0.0,0.566,13.64,7.39,11.7,28.64755225,-23.337237431463,6.250000000000001,0.0001,14.998260536683816,-0.18458077250346527
116,0.135416666666667,1.62,0.0,0.6,13.47,7.31333333333333,11.7,28.6427035,-23.337439020283,6.156666666666671,0.0001,15.693130374830595,-0.18252017322325687
116,0.145833333333333,1.13,0.0,0.606,13.24,6.78166666666667,11.7,28.63979425,-23.3529640514388,6.45833333333333,0.0001,13.708113381610742,-0.18198062581076538
116,0.15625,1.47,0.0,0.629,12.25,6.135,11.7,28.6388245,-23.3665104965281,6.115,0.0001,14.847059666895332,-0.18038113777313897
116,0.166666666666667,1.39,0.0,0.636,11.6,6.29333333333333,11.7,28.636885,-23.3581438300142,5.306666666666669,0.0001,12.428437460909455,-0.17972467656724028
116,0.177083333333333,1.12,0.0,0.62,11.69,5.96333333333333,11.7,28.63979425,-23.3665104965281,5.726666666666669,0.0001,12.040741106869085,-0.1805548793678412
116,0.1875,1.23,0.0,0.601,12.15,5.75,11.7,28.640764,-23.3553562252607,6.4,0.0001,14.207970292636624,-0.18182987984669247
116,0.197916666666667,1.76,0.0,0.595,12.31,5.83166666666667,11.7,28.6349455,-23.3581438300142,6.478333333333331,0.0001,17.30148941289973,-0.1823367898325833
116,0.208333333333333,1.12,0.0,0.602,11.93,5.27,11.77,28.640764,-23.3581438300142,6.66,0.0001,14.122149955404796,-0.1816478909247845
116,0.21875,1.15,0.0,0.609,11.38,5.29333333333333,11.8,28.63979425,-23.3693006699432,6.0866666666666704,0.0001,13.02866513241786,-0.18102100364962928
116,0.229166666666667,0.81,0.0,0.626,10.64,4.95,11.8,28.63785475,-23.374882944527,5.69,0.0001,10.113718639589553,-0.1796618278692653
116,0.239583333333333,1.0,1.4,0.623,10.33,4.83666666666667,11.8,28.63785475,-23.3832611780061,5.4933333333333305,0.0001,10.886620924220356,-0.18612500487745326
116,0.25,1.16,9.0,0.631,10.05,4.835,11.8,28.64173375,-23.3665104965281,5.215000000000001,0.0001,11.166480329445418,-0.2201502754147957
116,0.260416666666667,1.67,31.7,0.638,10.36,5.395,11.8,28.6349455,-23.3916452009632,4.965,0.0001,12.900327554672282,-0.32363101997878685
116,0.270833333333333,1.81,61.6,0.644,10.87,6.44166666666667,11.8,28.633006,-23.3860552088522,4.428333333333329,0.0001,12.040434198245848,-0.461206771951009
116,0.28125,1.92,92.4,0.65,11.22,7.555,11.8,28.63397575,-23.3860552088522,3.665000000000001,0.0001,10.30568475629849,2.575441884159744
116,0.291666666666667,1.66,125.9,0.665,11.61,8.75,11.8,28.63009675,-23.3832611780061,2.8599999999999994,0.0001,7.51696909430891,3.228339210821815
116,0.302083333333333,1.78,162.8,0.705,12.07,9.945,11.8,28.633006,-23.3916452009632,2.125,0.0001,5.873323340936404,3.962559059460589
116,0.3125,1.36,202.4,0.758,12.65,11.5383333333333,11.8,28.633006,-23.3888498831219,1.1116666666667,0.3189956678682408,2.8042152119349044,4.644083461822057
116,0.322916666666667,1.46,243.4,0.758,13.29,12.9633333333333,11.84,28.63203625,-23.3972377679535,0.32666666666669997,0.6461552898519388,1.0619032016938417,5.4185300150826485
116,0.333333333333333,1.94,285.2,0.755,13.63,14.1233333333333,11.9,28.63591525,-23.3972377679535,-0.49333333333329854,0.9387054318156024,0.001,6.257326025386306
116,0.34375,2.41,327.4,0.754,13.76,15.14,11.9,28.63397575,-23.3888498831219,-1.3800000000000008,1,0.001,7.058912042026867
116,0.354166666666667,2.17,370.8,0.708,14.09,16.6866666666667,11.9,28.63397575,-23.3804677904351,-2.5966666666666995,1,0.001,7.717693440708201
116,0.364583333333333,1.75,412.9,0.668,14.76,18.4566666666667,11.9,28.63397575,-23.3888498831219,-3.696666666666699,1,0.001,8.269338436997225
116,0.375,1.65,451.3,0.681,15.45,20.0166666666667,11.9,28.629127,-23.3720914858936,-4.566666666666702,1,0.001,8.936761791679091
116,0.385416666666667,1.54,490.1,0.689,15.89,21.51,11.9,28.633006,-23.3804677904351,-5.620000000000001,1,0.001,9.565798462502254
116,0.395833333333333,1.53,526.3,0.713,16.56,23.0483333333333,11.9,28.629127,-23.3804677904351,-6.488333333333301,1,0.001,10.230620216707662
116,0.40625,1.39,560.8,0.702,17.33,24.665,11.9,28.63009675,-23.3774737284681,-7.335000000000001,1,0.001,10.755248246779027
116,0.416666666666667,2.04,596.9,0.693,17.95,25.6883333333333,11.9,28.63009675,-23.374882944527,-7.738333333333301,1,0.001,11.891682823745088
